UserID,Channel2,RecordDate2,Duration2
940616,Supersport Live Events,2016/03/04 06:59,00:06:06
940616,Trace TV,2016/03/06 07:23,00:02:00
940616,Trace TV,2016/03/09 17:55,00:05:30
772654,Trace TV,2016/01/14 06:10,00:27:18
819799,SuperSport Blitz,2016/02/26 18:08,00:01:28
819799,SawSee,2016/02/27 21:07,00:02:04
819799,Cartoon Network,2016/03/01 11:02,00:23:28
2369979,Africa Magic,2016/01/08 16:58,00:01:14
2369979,SawSee,2016/01/08 17:06,00:00:32
867137,Trace TV,2016/03/07 11:50,00:03:36
820077,Cartoon Network,2016/03/21 22:26,00:34:06
2369982,Africa Magic,2016/02/25 22:36,00:00:23
2369982,Trace TV,2016/02/24 23:18,00:00:48
2369982,Africa Magic,2016/03/03 19:31,00:00:22
2369982,Channel O,2016/02/23 01:47,00:18:36
2369982,Channel O,2016/02/28 15:50,00:00:27
2369982,Africa Magic,2016/03/01 20:12,00:07:30
865745,ICC Cricket World Cup 2011,2016/03/13 13:59,00:01:16
865745,Supersport Live Events,2016/03/24 12:33,00:00:08
809871,Channel O,2016/02/18 11:05,00:04:00
809871,Supersport Live Events,2016/02/20 17:36,00:10:20
809871,Channel O,2016/02/18 20:13,00:08:06
809871,Channel O,2016/02/21 18:46,00:00:30
809871,M-Net,2016/02/18 07:56,00:00:19
809871,Cartoon Network,2016/02/15 06:49,00:00:33
809871,Channel O,2016/02/19 17:44,00:01:00
809871,Channel O,2016/02/15 12:45,00:06:45
809871,Vuzu,2016/03/18 20:32,00:00:22
809871,SuperSport Blitz,2016/03/04 10:12,00:21:36
809871,SawSee,2016/02/16 22:22,00:00:32
809871,Supersport Live Events,2016/02/17 17:37,00:00:22
809871,Trace TV,2016/02/18 05:45,01:48:24
809871,Africa Magic,2016/03/17 16:17,00:00:17
920073,E! Entertainment,2016/03/29 15:58,00:00:00
568751,Cartoon Network,2016/01/11 10:24,00:00:00
568751,Africa Magic,2016/01/07 18:33,00:00:00
851705,SuperSport Blitz,2016/03/06 13:43,00:01:36
851705,E! Entertainment,2016/03/07 12:20,00:03:06
851706,Supersport Live Events,2016/03/03 16:28,00:32:38
940621,ICC Cricket World Cup 2011,2016/03/30 08:40,00:07:34
940621,Trace TV,2016/03/29 12:48,00:02:09
869812,Channel O,2016/03/18 07:43,00:01:33
2204405,Supersport Live Events,2016/03/24 10:55,00:05:36
492769,kykNET,2016/01/21 21:36,00:08:27
492769,Channel O,2016/01/15 07:33,00:01:21
492769,Channel O,2016/01/14 17:03,00:01:33
893373,Channel O,2016/03/21 22:38,00:00:03
794315,Trace TV,2016/03/20 09:41,00:00:51
794315,ICC Cricket World Cup 2011,2016/03/20 11:32,00:54:48
794315,E! Entertainment,2016/03/07 17:49,00:01:32
794315,Channel O,2016/03/26 17:13,00:00:24
940626,SuperSport Blitz,2016/01/15 20:25,00:05:38
920083,Channel O,2016/03/30 06:57,00:01:09
2415093,CNN,2016/03/31 01:33,01:02:40
2415093,Trace TV,2016/03/31 04:10,01:32:36
2287916,SuperSport Blitz,2016/02/03 09:19,00:00:36
821477,ICC Cricket World Cup 2011,2016/02/24 08:45,00:02:28
821477,Boomerang,2016/02/17 20:00,00:12:14
821477,ICC Cricket World Cup 2011,2016/02/27 12:04,01:52:50
786885,Channel O,2016/02/02 17:39,00:01:21
879801,Channel O,2016/03/20 13:24,00:06:45
940631,Channel O,2016/03/28 10:56,00:05:30
940631,Cartoon Network,2016/03/27 19:13,00:00:49
772665,Africa Magic,2016/02/06 15:41,00:33:01
772665,Boomerang,2016/02/03 19:26,00:04:03
1107846,Supersport Live Events,2016/03/11 15:54,00:00:08
1107846,Trace TV,2016/03/26 11:39,00:00:09
1107846,Trace TV,2016/03/26 10:10,00:00:09
940635,DStv Events 1,2016/03/02 15:38,00:01:20
940635,Supersport Live Events,2016/03/13 17:50,00:04:04
940635,SuperSport Blitz,2016/03/13 16:04,00:30:36
940635,SuperSport Blitz,2016/03/08 19:24,00:00:18
940635,Supersport Live Events,2016/03/20 13:26,00:00:00
940635,Supersport Live Events,2016/03/07 10:03,00:00:50
940635,Africa Magic,2016/03/09 17:09,00:01:06
940635,Trace TV,2016/03/03 06:15,00:00:12
2204412,Supersport Live Events,2016/03/05 10:17,01:05:54
780147,Cartoon Network,2016/03/28 18:52,00:00:00
780147,Trace TV,2016/03/29 13:52,00:07:33
2427278,ICC Cricket World Cup 2011,2016/02/19 14:15,00:27:22
1150536,ICC Cricket World Cup 2011,2016/02/27 10:03,00:00:00
1150536,ICC Cricket World Cup 2011,2016/02/27 15:08,00:00:00
778983,Boomerang,2016/03/08 04:46,00:14:47
778983,Cartoon Network,2016/03/07 11:47,00:02:04
772669,Africa Magic,2016/02/13 16:11,00:00:54
893387,ICC Cricket World Cup 2011,2016/03/23 08:01,00:00:10
893387,SuperSport Blitz,2016/03/19 13:28,00:52:36
809881,ICC Cricket World Cup 2011,2016/03/01 10:35,00:00:12
893388,E! Entertainment,2016/03/22 13:07,00:01:38
893388,M-Net,2016/03/20 18:11,00:00:00
636845,Trace TV,2016/01/16 20:09,01:10:21
893389,Supersport Live Events,2016/03/13 15:06,00:01:58
893389,Cartoon Network,2016/03/12 16:07,00:00:37
920091,SuperSport Blitz,2016/03/22 21:25,00:00:00
772671,Supersport Live Events,2016/02/19 07:22,00:00:42
772671,Supersport Live Events,2016/02/19 06:29,00:00:32
772671,Trace TV,2016/02/19 06:33,00:01:09
772671,SuperSport Blitz,2016/02/02 07:41,00:00:22
772671,Supersport Live Events,2016/02/03 08:30,00:00:00
772671,Supersport Live Events,2016/03/19 17:03,00:01:52
809884,Supersport Live Events,2016/02/19 17:36,00:00:22
809884,Break in transmission,2016/02/15 14:48,00:00:03
809884,Supersport Live Events,2016/02/19 21:31,00:00:00
809884,SuperSport Blitz,2016/01/19 17:14,00:30:06
809884,Trace TV,2016/01/19 16:58,00:26:57
809884,SuperSport Blitz,2016/01/24 18:11,00:08:10
809884,ICC Cricket World Cup 2011,2016/03/05 09:40,00:02:46
809884,ICC Cricket World Cup 2011,2016/03/05 09:57,00:20:14
809884,Trace TV,2016/03/10 20:36,00:22:30
893392,Supersport Live Events,2016/03/24 12:03,00:35:32
778984,Channel O,2016/02/10 16:43,00:15:03
1107857,Boomerang,2016/03/11 13:40,00:17:12
809886,Supersport Live Events,2016/02/19 07:58,00:00:54
809887,ICC Cricket World Cup 2011,2016/02/24 08:46,00:00:14
809887,Trace TV,2016/02/12 19:45,00:04:30
809887,Supersport Live Events,2016/02/12 12:26,00:00:32
940640,Supersport Live Events,2016/03/24 05:37,00:00:42
850,E! Entertainment,2016/03/06 00:08,00:07:20
2421788,CNN,2016/02/01 16:03,00:02:45
832719,ICC Cricket World Cup 2011,2016/02/24 13:50,00:02:22
821490,Boomerang,2016/03/25 00:29,00:00:15
821490,ICC Cricket World Cup 2011,2016/03/29 16:11,00:15:06
893396,SuperSport Blitz,2016/03/08 14:41,00:01:34
809889,Cartoon Network,2016/03/11 08:28,00:11:59
809889,Boomerang,2016/03/04 20:52,00:02:33
773242,Cartoon Network,2016/03/21 20:20,00:01:50
940643,Channel O,2016/03/17 11:13,01:40:36
103657,M-Net,2016/03/19 17:11,00:02:58
809890,ICC Cricket World Cup 2011,2016/02/20 05:13,00:00:08
1122561,E! Entertainment,2016/03/26 09:59,00:00:28
2415096,ICC Cricket World Cup 2011,2016/03/12 14:18,00:10:14
2415096,ICC Cricket World Cup 2011,2016/03/12 14:21,00:02:56
604372,Trace TV,2016/01/06 18:40,00:12:24
920096,Cartoon Network,2016/03/27 16:00,00:00:46
920096,Channel O,2016/03/27 20:38,00:14:00
848852,Boomerang,2016/03/08 15:01,00:00:00
821498,ICC Cricket World Cup 2011,2016/02/26 11:26,00:02:36
821498,ICC Cricket World Cup 2011,2016/02/24 08:36,00:01:50
821498,ICC Cricket World Cup 2011,2016/02/27 10:05,00:00:26
821498,ICC Cricket World Cup 2011,2016/02/28 13:15,00:02:46
821498,ICC Cricket World Cup 2011,2016/03/09 11:01,00:01:32
832727,SuperSport Blitz,2016/02/28 18:44,00:02:08
809892,Channel O,2016/03/02 17:49,00:04:54
809892,Trace TV,2016/03/02 17:56,00:20:48
809892,Supersport Live Events,2016/03/02 13:22,00:00:54
809892,Trace TV,2016/03/06 16:57,00:08:30
809892,CNN,2016/03/06 16:24,00:01:58
809892,SuperSport Blitz,2016/03/06 16:30,00:02:04
809892,Africa Magic,2016/02/27 09:44,00:00:35
809892,Africa Magic,2016/02/27 09:49,00:00:13
809892,Channel O,2016/03/09 15:51,00:02:30
832729,Trace TV,2016/03/11 16:18,01:06:57
832729,Trace TV,2016/03/04 10:20,02:24:54
832729,Trace TV,2016/03/04 18:15,00:02:36
832729,Channel O,2016/03/06 20:42,00:02:57
832729,ICC Cricket World Cup 2011,2016/03/12 09:12,00:03:28
832729,ICC Cricket World Cup 2011,2016/03/12 16:08,00:05:42
832729,Channel O,2016/03/03 01:55,01:23:03
940648,ICC Cricket World Cup 2011,2016/03/23 08:08,00:00:40
860451,CNN,2016/03/11 07:21,00:00:44
828445,Trace TV,2016/03/02 05:42,00:00:00
927467,Supersport Live Events,2016/03/24 09:36,00:32:18
2370034,Trace TV,2016/02/21 06:56,00:02:48
2370034,Supersport Live Events,2016/03/04 08:17,00:03:22
2370034,Supersport Live Events,2016/03/04 17:59,00:00:58
2370034,Supersport Live Events,2016/03/19 20:36,00:01:32
2000382,SawSee,2016/01/14 15:46,00:00:28
2000382,Boomerang,2016/01/10 03:30,00:01:31
2000382,Africa Magic,2016/03/05 14:42,00:02:15
2000382,Africa Magic,2016/03/09 03:32,00:08:28
772680,Channel O,2016/02/04 16:05,00:00:09
772680,kykNET,2016/01/31 18:21,00:00:51
772680,Cartoon Network,2016/01/31 16:41,00:01:06
809900,Supersport Live Events,2016/02/18 09:21,00:00:42
809900,Supersport Live Events,2016/02/19 12:48,00:02:18
2421805,Africa Magic,2016/01/19 07:49,00:01:07
794328,Trace TV,2016/03/20 12:27,01:07:57
794328,Supersport Live Events,2016/03/26 10:30,00:26:20
794328,Trace TV,2016/03/21 23:15,00:00:15
772685,Trace TV,2016/01/14 21:00,00:00:33
772685,Cartoon Network,2016/01/22 07:58,00:00:20
772685,Channel O,2016/01/17 18:05,00:01:06
772685,Supersport Live Events,2016/01/17 04:34,00:00:44
772685,Supersport Live Events,2016/01/09 15:18,00:36:10
809901,Supersport Live Events,2016/02/21 16:32,00:00:44
809901,Supersport Live Events,2016/02/16 19:07,00:04:34
809901,M-Net,2016/02/17 14:56,00:03:25
2427309,Channel O,2016/01/08 12:28,00:03:51
832745,Channel O,2016/03/01 10:17,00:06:45
772687,Boomerang,2016/02/26 14:32,00:00:03
772687,SawSee,2016/02/27 10:50,00:00:04
772687,Channel O,2016/02/03 09:46,00:25:12
772687,SawSee,2016/02/28 18:21,00:00:00
2204436,M-Net,2016/02/05 13:52,00:00:13
2204436,Boomerang,2016/02/02 12:52,00:07:35
2204436,Channel O,2016/02/02 05:40,00:02:39
2204436,Channel O,2016/01/29 14:22,00:10:48
2204436,SawSee,2016/01/30 18:00,00:00:51
596969,Cartoon Network,2016/01/04 17:43,00:01:47
596969,Trace TV,2016/01/08 20:54,00:00:15
809903,Supersport Live Events,2016/02/19 15:42,00:01:18
809903,ICC Cricket World Cup 2011,2016/02/24 13:18,00:04:14
809903,Africa Magic,2016/02/16 16:24,00:00:11
809903,Channel O,2016/02/18 10:17,00:03:45
832751,Cartoon Network,2016/03/03 11:33,00:05:00
832751,Trace TV,2016/01/13 02:10,01:14:24
832751,Trace TV,2016/01/14 18:38,00:13:33
832751,Trace TV,2016/01/09 00:01,00:02:45
832751,Cartoon Network,2016/02/28 07:20,00:06:11
2361049,SuperSport Blitz,2016/03/02 17:12,00:00:54
2361049,Supersport Live Events,2016/03/14 07:22,00:00:22
2361049,Supersport Live Events,2016/03/07 04:49,00:00:18
2361049,Trace TV,2016/03/15 15:13,00:10:39
649,Africa Magic,2016/01/01 11:35,00:01:32
649,Channel O,2016/01/11 06:59,00:05:00
340840,Channel O,2016/02/18 21:27,00:00:00
931072,SuperSport Blitz,2016/03/27 13:34,00:02:18
931072,ICC Cricket World Cup 2011,2016/03/29 16:59,00:06:58
809908,ICC Cricket World Cup 2011,2016/02/20 19:56,00:00:46
809908,ICC Cricket World Cup 2011,2016/03/14 12:00,00:11:30
809908,ICC Cricket World Cup 2011,2016/03/18 14:53,02:06:24
809908,ICC Cricket World Cup 2011,2016/03/18 10:20,00:28:02
809908,Africa Magic,2016/03/20 08:00,00:00:14
809908,ICC Cricket World Cup 2011,2016/03/20 16:35,00:05:28
809908,ICC Cricket World Cup 2011,2016/03/06 08:35,00:05:54
809908,Africa Magic,2016/03/09 11:02,00:00:23
804456,Boomerang,2016/02/16 20:27,00:00:10
2204439,E! Entertainment,2016/01/18 15:10,00:08:36
772694,Supersport Live Events,2016/01/30 13:12,00:01:12
772694,Africa Magic,2016/01/30 13:14,00:00:13
772694,SuperSport Blitz,2016/01/29 03:22,00:12:30
772694,Channel O,2016/01/27 10:23,00:02:54
772694,SuperSport Blitz,2016/01/27 08:33,00:08:20
772694,SuperSport Blitz,2016/03/23 12:34,00:02:16
777814,Africa Magic,2016/01/13 20:58,00:23:11
283746,Supersport Live Events,2016/03/24 12:12,00:04:16
283746,ICC Cricket World Cup 2011,2016/03/25 14:16,00:00:00
940664,Channel O,2016/03/02 04:18,00:00:33
940664,Trace TV,2016/03/24 15:26,00:02:27
940664,Trace TV,2016/03/11 12:28,01:06:03
940664,Trace TV,2016/03/03 17:16,00:01:48
940664,Trace TV,2016/03/08 03:49,00:16:12
940664,Cartoon Network,2016/03/20 13:11,00:01:43
940664,E! Entertainment,2016/03/28 17:24,00:00:36
940664,Channel O,2016/03/07 18:49,00:01:18
940664,Cartoon Network,2016/02/28 09:20,00:01:18
940664,Africa Magic,2016/03/09 14:55,00:00:48
940664,Trace TV,2016/03/30 14:29,00:00:33
940664,Cartoon Network,2016/03/25 19:03,00:00:53
940664,Channel O,2016/03/25 16:12,00:00:39
940664,E! Entertainment,2016/03/25 16:02,00:15:04
940664,Channel O,2016/03/25 07:28,00:27:48
940664,Trace TV,2016/03/29 18:29,00:00:24
940664,Africa Magic,2016/03/01 12:52,00:03:23
940664,E! Entertainment,2016/03/01 12:56,00:07:02
940664,Boomerang,2016/03/29 12:48,00:08:16
940664,Vuzu,2016/03/29 14:50,00:00:28
940664,Channel O,2016/03/21 15:46,00:01:18
804459,SawSee,2016/03/02 15:59,00:01:16
804459,Trace TV,2016/03/06 20:21,00:22:15
860469,Cartoon Network,2016/01/02 07:15,00:10:30
860469,Trace TV,2016/01/08 15:55,00:09:12
860469,Trace TV,2016/01/06 08:58,00:27:24
860469,Trace TV,2016/01/02 10:31,00:42:03
906296,Supersport Live Events,2016/03/24 11:45,00:21:28
906296,Supersport Live Events,2016/03/24 10:54,00:01:04
604198,Boomerang,2016/01/23 16:05,00:23:55
604198,Supersport Live Events,2016/01/23 07:04,00:00:44
604198,SawSee,2016/01/26 18:19,00:01:11
604198,Channel O,2016/01/23 12:51,00:02:06
604198,SawSee,2016/01/23 19:48,00:02:31
832763,DStv Events 1,2016/03/02 14:50,00:00:50
2370069,DStv Events 1,2016/01/05 06:26,00:04:35
925373,ICC Cricket World Cup 2011,2016/03/30 16:10,01:23:32
940668,ICC Cricket World Cup 2011,2016/03/05 08:49,00:02:22
940668,Trace TV,2016/03/09 10:19,00:00:27
772699,Boomerang,2016/02/05 13:34,00:06:22
770213,E! Entertainment,2016/02/04 12:54,00:03:00
940671,Channel O,2016/03/18 15:03,00:16:03
940671,ICC Cricket World Cup 2011,2016/03/22 22:08,00:00:30
940671,SuperSport Blitz,2016/03/19 03:22,00:21:18
940671,SawSee,2016/03/23 21:53,00:01:06
940671,Channel O,2016/03/19 21:27,00:01:30
719575,Boomerang,2016/01/17 15:39,00:21:38
719575,kykNET,2016/01/16 18:43,00:00:42
719575,Channel O,2016/01/16 21:32,00:04:33
808448,ICC Cricket World Cup 2011,2016/02/23 05:13,00:00:52
927501,ICC Cricket World Cup 2011,2016/03/30 15:33,00:22:00
804464,Trace TV,2016/01/03 16:19,00:04:21
786910,Channel O,2016/01/13 20:28,00:00:15
786910,Supersport Live Events,2016/01/08 16:40,00:00:12
786910,Channel O,2016/01/07 11:12,00:00:24
786910,Channel O,2016/01/08 20:47,00:00:18
786910,Channel O,2016/01/08 20:47,00:00:18
809917,Supersport Live Events,2016/01/20 10:05,00:05:56
809917,Trace TV,2016/01/10 21:26,00:00:27
2287969,Cartoon Network,2016/02/07 06:34,00:01:26
266766,Africa Magic,2016/01/30 22:06,00:08:41
1566681,SawSee,2016/02/13 09:34,00:00:00
772704,Channel O,2016/01/18 11:56,00:01:03
772704,Supersport Live Events,2016/01/29 12:10,00:04:02
867193,E! Entertainment,2016/03/11 19:36,00:02:02
867193,SuperSport Live Events,2016/03/10 20:12,00:00:58
765340,Trace TV,2016/01/25 10:30,00:00:06
765340,Cartoon Network,2016/01/25 08:48,00:00:48
2421855,SawSee,2016/03/24 21:09,00:13:01
2421855,ICC Cricket World Cup 2011,2016/03/26 08:55,00:22:08
2421855,ICC Cricket World Cup 2011,2016/03/26 09:21,00:02:26
2421855,ICC Cricket World Cup 2011,2016/03/26 15:04,02:43:34
867197,SuperSport Blitz,2016/03/13 08:21,00:01:32
867197,SawSee,2016/03/17 10:49,00:00:31
809921,Channel O,2016/02/06 08:04,00:01:33
1107920,Cartoon Network,2016/03/26 05:46,00:00:47
893432,Supersport Live Events,2016/03/24 11:37,00:06:24
894103,Cartoon Network,2016/03/21 20:55,00:01:34
818280,Cartoon Network,2016/02/25 10:57,00:00:00
818280,SuperSport Blitz,2016/02/25 11:05,00:00:00
809924,Boomerang,2016/02/19 10:04,00:00:34
809924,Boomerang,2016/02/19 09:40,00:00:28
809924,Supersport Live Events,2016/02/19 08:30,00:01:56
809924,CNN,2016/01/21 19:04,00:05:11
809924,SuperSport Blitz,2016/01/15 10:35,00:00:10
809924,CNN,2016/01/23 16:46,00:17:58
809924,CNN,2016/01/05 16:08,00:06:03
809924,Africa Magic,2016/01/21 19:09,00:01:49
809924,Boomerang,2016/03/25 18:59,00:02:02
893434,Channel O,2016/03/18 06:57,00:00:15
808456,Trace TV,2016/02/22 09:46,00:01:00
772711,Supersport Live Events,2016/03/13 18:46,00:34:22
2204462,Trace TV,2016/03/30 04:14,00:03:06
2000415,ICC Cricket World Cup 2011,2016/03/08 11:15,00:04:40
2000415,Africa Magic,2016/02/09 11:47,00:06:09
60711,Channel O,2016/01/04 07:02,00:00:30
794348,E! Entertainment,2016/02/14 03:24,00:04:58
794348,Channel O,2016/02/15 12:34,02:04:45
906328,SuperSport Blitz,2016/03/28 17:16,00:00:36
906328,ICC Cricket World Cup 2011,2016/03/30 11:58,00:00:00
906328,ICC Cricket World Cup 2011,2016/03/30 14:25,00:01:24
893436,E! Entertainment,2016/03/14 13:47,00:22:46
893436,Trace TV,2016/03/03 20:29,00:03:33
893436,ICC Cricket World Cup 2011,2016/03/23 12:33,00:00:34
893436,CNN,2016/03/20 21:30,00:01:16
893436,ICC Cricket World Cup 2011,2016/03/29 10:08,00:34:02
869867,Cartoon Network,2016/03/03 11:37,00:05:26
869867,Supersport Live Events,2016/03/12 16:37,00:15:50
865768,ICC Cricket World Cup 2011,2016/03/15 13:45,00:26:38
72316,Supersport Live Events,2016/01/05 13:59,00:06:26
72316,Supersport Live Events,2016/01/18 17:43,00:33:18
2287983,Vuzu,2016/01/27 17:51,00:00:20
2287983,Cartoon Network,2016/01/29 17:32,00:01:53
2287983,Supersport Live Events,2016/01/28 04:04,00:05:08
2287983,Cartoon Network,2016/01/28 16:31,00:02:56
2000422,Africa Magic,2016/03/31 11:19,00:01:18
2000422,SuperSport Blitz,2016/03/28 14:00,00:02:08
809931,Cartoon Network,2016/02/18 21:23,00:01:01
809931,Africa Magic,2016/03/06 20:01,00:00:54
809931,Break in transmission,2016/03/20 20:57,00:00:42
809931,Africa Magic,2016/02/09 05:16,00:00:39
809931,Cartoon Network,2016/02/09 16:38,00:02:35
809931,Channel O,2016/02/13 00:53,02:28:15
906341,Africa Magic,2016/03/24 20:07,00:00:00
906341,Cartoon Network,2016/03/25 22:11,00:00:05
906341,E! Entertainment,2016/03/26 10:28,00:01:10
906341,Trace TV,2016/03/25 10:24,00:00:00
906341,E! Entertainment,2016/03/27 20:00,00:01:06
302333,Trace TV,2016/01/04 06:04,00:00:09
2361100,Cartoon Network,2016/02/02 16:28,00:00:04
794354,SawSee,2016/03/06 12:23,00:00:06
794354,SawSee,2016/03/06 12:32,00:00:04
893442,Channel O,2016/03/16 07:10,00:03:33
1107941,Trace TV,2016/01/19 10:24,00:01:00
892112,E! Entertainment,2016/03/21 23:04,00:00:10
804480,Cartoon Network,2016/01/14 22:16,00:00:01
867210,Supersport Live Events,2016/01/30 14:53,00:00:38
893445,Supersport Live Events,2016/03/11 16:56,00:00:18
893445,Supersport Live Events,2016/03/11 18:28,00:01:58
893445,Supersport Live Events,2016/03/05 17:21,00:00:36
893445,Supersport Live Events,2016/03/06 13:22,00:00:30
893445,Trace TV,2016/03/06 13:24,00:02:15
893445,Supersport Live Events,2016/03/26 05:01,00:18:58
794358,Supersport Live Events,2016/02/19 07:20,00:16:30
794358,Supersport Live Events,2016/02/19 06:28,00:00:40
794358,Supersport Live Events,2016/03/18 09:46,00:04:48
794358,Supersport Live Events,2016/02/09 17:07,00:03:36
794358,Supersport Live Events,2016/02/09 17:10,00:00:06
2274999,SuperSport Blitz,2016/03/02 13:58,00:02:18
2274999,Cartoon Network,2016/03/05 03:28,00:01:42
2274999,Cartoon Network,2016/03/09 18:33,00:00:40
2274999,ICC Cricket World Cup 2011,2016/03/30 11:43,00:01:12
2275001,Channel O,2016/03/03 13:20,00:02:21
893446,Channel O,2016/03/30 06:22,00:00:00
893446,Boomerang,2016/03/27 18:34,00:00:00
893446,ICC Cricket World Cup 2011,2016/03/29 14:06,00:18:20
786931,Cartoon Network,2016/02/01 06:08,00:00:52
865774,ICC Cricket World Cup 2011,2016/03/13 11:07,00:15:04
865774,ICC Cricket World Cup 2011,2016/03/13 13:47,00:58:36
865774,ICC Cricket World Cup 2011,2016/03/13 11:22,00:49:54
543495,Channel O,2016/01/22 08:29,00:01:09
809934,Channel O,2016/02/19 07:29,00:00:36
809934,Channel O,2016/02/02 12:15,00:22:42
809934,Channel O,2016/02/17 19:09,00:18:27
809934,Supersport Live Events,2016/02/12 16:03,00:17:24
809934,Channel O,2016/02/13 09:16,00:02:30
809934,Channel O,2016/02/08 18:25,00:08:27
860506,Trace TV,2016/03/09 20:27,00:22:18
193886,ICC Cricket World Cup 2011,2016/03/30 08:03,00:00:12
2370118,Supersport Live Events,2016/03/24 12:04,00:00:04
2370118,Supersport Live Events,2016/03/24 12:47,00:00:20
821551,Supersport Live Events,2016/02/26 15:37,00:09:00
927552,Supersport Live Events,2016/03/24 15:39,00:18:28
893450,Supersport Live Events,2016/03/19 20:44,00:00:00
893450,Trace TV,2016/03/26 16:50,00:00:27
809935,ICC Cricket World Cup 2011,2016/03/03 10:39,00:07:18
809935,Cartoon Network,2016/01/06 09:37,00:05:31
809935,Supersport Live Events,2016/02/09 15:49,00:00:56
809935,SuperSport Blitz,2016/03/03 05:50,00:00:16
867215,Boomerang,2016/03/30 08:44,00:04:24
867215,Boomerang,2016/03/26 08:28,00:00:14
867216,ICC Cricket World Cup 2011,2016/03/26 18:39,00:00:28
1107963,Supersport Live Events,2016/01/22 18:30,00:00:38
1107967,Cartoon Network,2016/03/02 10:31,00:02:58
1107967,Channel O,2016/03/22 21:36,00:05:48
1107967,Boomerang,2016/03/13 21:56,00:11:36
1107967,Boomerang,2016/03/23 01:48,00:17:20
1107967,Cartoon Network,2016/03/23 02:33,00:01:02
1107967,SuperSport Blitz,2016/03/31 22:04,00:01:58
1107967,Boomerang,2016/03/12 11:46,00:09:47
1107967,Boomerang,2016/03/28 17:22,00:01:21
1107967,Supersport Live Events,2016/03/07 19:42,00:02:30
1107967,Boomerang,2016/03/29 08:14,00:22:54
1107967,Trace TV,2016/03/29 05:28,00:25:33
1107967,Channel O,2016/03/29 06:34,00:26:45
2204489,Supersport Live Events,2016/01/15 13:15,00:00:42
777845,Channel O,2016/01/27 17:25,00:00:45
777845,Vuzu,2016/01/15 10:02,00:00:28
906369,ICC Cricket World Cup 2011,2016/03/03 07:37,00:14:06
810593,Cartoon Network,2016/03/21 14:59,00:00:12
772734,Trace TV,2016/01/01 20:47,00:01:09
2427404,Trace TV,2016/01/11 11:32,00:01:45
869889,Africa Magic,2016/01/13 12:44,00:00:02
869889,Africa Magic,2016/01/03 22:02,00:04:08
593678,DStv Events 1,2016/01/03 23:49,00:03:45
858866,ICC Cricket World Cup 2011,2016/03/15 11:01,00:03:14
893458,ICC Cricket World Cup 2011,2016/03/11 15:03,00:09:28
893458,ICC Cricket World Cup 2011,2016/03/08 11:35,00:14:52
893458,M-Net,2016/03/18 17:48,00:03:17
893458,SawSee,2016/03/18 18:45,00:02:22
893458,Trace TV,2016/03/07 19:28,00:07:30
893458,ICC Cricket World Cup 2011,2016/03/30 12:28,00:20:04
940707,Boomerang,2016/03/18 22:14,00:09:59
1575314,ICC Cricket World Cup 2011,2016/03/30 10:04,00:00:00
772736,SuperSport Blitz,2016/02/05 20:48,00:00:00
772736,Channel O,2016/02/02 13:13,00:18:30
772736,Supersport Live Events,2016/02/16 16:18,00:01:24
809942,Channel O,2016/02/03 14:36,00:06:15
821559,SuperSport Blitz,2016/02/26 21:26,00:21:58
821559,ICC Cricket World Cup 2011,2016/03/06 05:56,00:03:06
821560,Vuzu,2016/03/06 05:56,00:01:26
2275027,Channel O,2016/01/23 11:03,00:09:51
772742,Channel O,2016/02/03 20:06,00:01:48
794368,Channel O,2016/02/19 11:42,00:02:00
794368,Supersport Live Events,2016/02/19 18:10,03:38:48
794368,E! Entertainment,2016/02/14 15:30,00:01:20
923479,Supersport Live Events,2016/03/24 04:55,00:00:00
893464,ICC Cricket World Cup 2011,2016/03/25 14:44,00:05:02
867230,Supersport Live Events,2016/03/07 19:57,00:00:06
809946,Boomerang,2016/01/29 19:24,00:33:19
809946,Africa Magic,2016/01/16 17:40,00:12:18
809946,Africa Magic,2016/01/12 15:30,00:00:00
925398,ICC Cricket World Cup 2011,2016/03/30 11:34,01:32:40
940714,kykNET,2016/03/29 16:49,00:03:51
780191,Trace TV,2016/02/15 20:13,00:00:24
780191,Supersport Live Events,2016/02/11 21:29,00:00:28
780191,Channel O,2016/02/14 13:46,00:00:42
780191,Channel O,2016/03/28 12:52,00:00:18
772748,Trace TV,2016/02/01 06:09,00:14:15
893466,Boomerang,2016/01/21 14:54,00:36:36
809950,Supersport Live Events,2016/02/20 12:23,00:00:54
268737,Supersport Live Events,2016/01/10 20:15,00:01:36
568131,Africa Magic,2016/01/07 13:35,00:05:25
867234,Trace TV,2016/03/13 16:32,00:59:54
867234,Trace TV,2016/03/18 22:33,00:02:09
867234,Boomerang,2016/03/12 10:12,00:05:25
867238,Cartoon Network,2016/03/09 17:28,00:30:06
1108000,Africa Magic,2016/03/12 06:26,00:00:02
1108000,Africa Magic,2016/03/12 19:03,00:00:26
1108000,Channel O,2016/03/01 16:06,00:01:54
821569,CNN,2016/02/27 14:07,00:11:01
931139,SuperSport Blitz,2016/03/31 04:22,00:00:38
723531,Channel O,2016/01/04 18:46,00:00:00
723531,Trace TV,2016/03/31 15:25,00:00:00
2370155,Supersport Live Events,2016/03/13 19:45,00:08:48
2370155,Trace TV,2016/03/14 19:24,00:06:36
2370155,ICC Cricket World Cup 2011,2016/03/18 09:19,00:41:14
